"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Somalia","SOM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.50382901","6.86536211","8.06561905","8.13506139","8.24590349","8.73542562","9.01396834","10.04708076","10.06221386","9.91162915","10.0980994","9.66273241","9.91592609","9.90040298","9.84231318","9.40507907","9.13502874","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06660101638801","5.21649210771729","4.6877397270503","5.52124566702305","5.51836436084295","5.34031240478411","5.25521793632431","5.14814501578232","4.95294123154192","5.27501191323293","5.26581397594707","5.14851732960757","5.06507259255006","5.06298619479265","4.92742290533458","5.25397404667654","5.15438161064316","","",
"South Sudan","SSD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06597972350857","5.2152028851436","4.68694958254759","5.52007736259619","5.51672356165995","5.33857838652871","5.25343204964767","5.14625321364842","4.95101458892757","5.27296928690508","5.26460857529138","5.14738941338339","5.0646419062345","5.06175816487824","4.92629194041101","5.25238454963972","5.15325058129859","","",
"Small states","SST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73812206813202","4.73682590957393","4.82586668120879","5.10475273745778","5.01696724993461","4.68816391573064","4.43730906859456","4.29855147000009","3.94757959651016","4.5459296874258","4.19357042035128","3.86980243862258","3.85924317123124","4.03905448221364","4.21099023948956","4.8862519622021","5.0370345325498","","",
"Sao Tome and Principe","STP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.46798474","11.7976487","10.79234424","12.35927291","11.58828018","11.17362539","8.00689716","8.0305882","7.10206878","7.1853073","6.83818011","6.7512294","6.47638899","7.93749728","6.74057149","5.349902","5.99199802","","",
"Suriname","SUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3001612","4.91244256","6.59466813","6.19459704","6.68279215","6.4625272","6.64135505","5.89142765","5.73122084","5.75185864","5.54982521","5.39322617","5.34218893","5.49250962","5.62669725","6.70557138","6.06415279","","",
"Slovak Republic","SVK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.31260025","5.34015385","5.51681523","5.45838835","6.47974198","6.5979231","6.86157448","7.18981426","6.96639062","7.9567892","7.80112395","7.41832839","7.63384157","7.52781389","6.9082491","6.86754028","7.12513052","","",
"Slovenia","SVN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.78388001","7.87635954","7.99610541","8.08173371","7.92680512","7.96504212","7.80212895","7.49448974","7.84938816","8.56174826","8.59137602","8.57394644","8.7579062","8.79216153","8.50636051","8.50174063","8.46829514","","",
"Sweden","SWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.41244804","8.03416286","8.36211553","8.46388685","8.26137253","8.27739469","8.16106452","8.07390721","8.31308546","8.94447909","8.48640651","10.67897654","10.9382056","11.10079845","11.14127066","11.00812884","10.93479344","","",
"Eswatini","SWZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46048937","4.39733557","4.46066463","4.90617895","5.07823062","5.62263621","5.963561","5.97594195","6.94491552","6.81277706","8.36179984","8.30593865","7.45511665","7.59382295","7.59077143","7.772143","7.69694547","","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.67817182","4.45757119","4.23398607","4.68673905","4.28737706","3.92908251","3.6894262","3.2528973","2.5850932","2.56308304","3.58485731","3.52615018","4.4076258","3.47112082","3.40399556","3.34871697","3.93610353","","",
"Syrian Arab Republic","SYR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34962404","4.49366302","4.52328513","5.11607642","4.47860155","4.10969776","3.77755937","3.72233305","3.39762749","3.54647033","3.27644738","3.32799505","3.56555954","","","","","","",
"Turks and Caicos Islands","TCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45750708","5.29329943","7.26787447","5.50940964","5.50012693","4.84111159","4.86643066","4.3431338","4.05955125","4.44166933","4.0602333","3.91046356","3.57734906","4.79459852","4.55046895","4.54621344","4.5381013","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95893134180873","3.85461769757805","3.91399678825151","3.9799835677908","3.88862740193379","3.88146421325675","3.73396600824895","3.56773447105384","3.7317472754115","4.12738608402389","4.03266448313854","4.13867067973569","4.3422747204422","4.49975253774952","4.5940759419663","4.70149843827374","4.77945647332574","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.054426570269","5.34030049647539","5.56780339974556","5.49031208929436","5.3057374900562","5.28948018326824","5.25323651238492","5.21840039350432","5.32054043927192","5.83351857932903","5.40023374000492","5.09722829722671","5.15703896689167","5.23347581141969","5.24770048578707","5.29694955191266","5.41150063898807","","",
"Togo","TGO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2695045","3.39725433","3.41569502","3.45048877","3.65441923","3.92190304","4.10506145","4.38995635","4.38653449","4.90101741","5.85341076","5.98579381","6.12357093","6.29626028","6.35890293","6.24938169","6.61568574","","",
"Thailand","THA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10125172","3.02623032","3.33472412","3.24312678","3.13893571","3.15972284","3.0997028","3.19277293","3.45933873","3.61940155","3.39009785","3.56825993","3.52294116","3.45313269","3.68448062","3.6669476","3.71143463","","",
"Tajikistan","TJK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26492418","4.57884183","4.43595214","4.70218643","4.79911193","5.21024704","5.03254782","5.54050119","5.9120671","5.85579776","5.73543434","5.85971796","5.98197819","6.33916352","6.72734828","6.85367879","6.99849461","","",
"Turkmenistan","TKM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.89067586","8.14311469","7.01056354","8.51216948","10.57751317","9.55530318","8.41321373","5.28883208","5.90518869","4.81248399","4.99636017","4.89650853","4.77595158","5.15063283","5.49777327","6.2979362","6.61802128","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92213952364861","6.07033081488232","6.24067503511735","6.52091264878755","6.58109606253534","6.68867603166372","6.7106793148575","6.83164999086559","6.76952991235135","7.34775732968446","7.83758222069425","7.87900009186848","7.87265409294796","7.96119674800487","8.1238657812936","8.49091290349158","8.49815707389379","","",
"Timor-Leste","TLS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28102759","2.56448692","1.74270566","1.34485491","1.02497807","1.05814905","1.02795136","1.65914197","1.42602116","1.25563219","1.21629391","1.71221239","2.36415328","3.49424362","4.02059179","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76713253991384","5.12103392473324","5.08521934827121","5.0737890781865","4.84452136113835","4.62467981846299","4.55703983309728","4.59975180414567","4.70824448871846","5.61913880986209","5.49017803094855","5.55052302555348","5.60109133860482","5.29027048560795","5.63263403532861","5.95205681995105","6.13245693950566","","",
"Tonga","TON","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92700889","3.35478803","3.56543251","3.47711057","4.47306389","4.16225936","5.50721889","4.59970648","6.13216396","3.88177259","4.74096004","3.85723907","5.06484233","4.17592122","5.11393074","4.66809287","5.26385403","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72759633004581","3.89734184608202","3.95592769000322","3.73058736023646","3.70752005600437","3.62920753015246","3.54220600226906","3.48100543226384","3.45440407648763","3.41345341156645","3.24763820398076","3.19918737153512","3.25447396598262","3.62314674248441","3.52853526319443","3.50992087648587","3.55254463346295","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06597972350857","5.21520288514359","4.68694958254759","5.52007736259619","5.51672356165995","5.33857838652871","5.25343204964767","5.14625321364841","4.95101458892757","5.27296928690508","5.26460857529138","5.14738941338339","5.0646419062345","5.06175816487824","4.92629194041101","5.25238454963973","5.15325058129859","","",
"Trinidad and Tobago","TTO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31979647","4.10800607","4.80913967","4.25762935","4.38152647","4.49897203","4.21831932","4.22191676","3.71026461","5.60088794","5.17827758","4.80039702","4.90389133","5.16039883","5.28134383","6.21744691","6.5104014","","",
"Tunisia","TUN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0483437","5.09913409","5.37092735","5.46378503","5.45323772","5.39736094","5.38218158","5.42944045","5.41763669","5.64995037","5.88395597","6.43202883","6.60642299","6.85589041","6.81160799","7.00675038","6.95195517","","",
"Turkey","TUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.62199674","4.92444325","5.10102892","5.05877624","4.95928174","4.94162974","5.18844302","5.28079419","5.25939953","5.53390813","5.053656","4.68789031","4.47785046","4.40411751","4.34726586","4.13853307","4.3143198","","",
"Tuvalu","TUV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.23930833","19.18851923","13.28495172","15.41740357","10.56768621","11.31725357","13.08945333","11.17730313","10.68153889","12.61718571","15.65066286","14.10322632","14.35166111","14.70615897","15.41002927","14.11487819","15.45402053","","",
"Tanzania","TZA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47064014","4.11571089","4.57829675","5.25777567","5.67203613","6.33908218","7.64004535","6.91906653","5.58002548","5.08254816","5.29912868","5.3893698","5.09003276","4.77897536","4.16021866","3.78969995","4.13992059","","",
"Uganda","UGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.56050554","8.34374797","8.75128368","8.65062186","10.28578465","11.36374122","11.79276924","11.68179487","10.39849474","9.73873504","10.51574948","8.92494422","7.89319139","7.2219794","6.6980736","6.33395034","6.16503174","","",
"Ukraine","UKR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30706484","5.5146315","5.77166937","6.30484974","5.94155964","6.11261388","6.18080445","5.7956141","5.29497548","6.36454889","6.98113901","6.81617174","7.11666043","7.35535311","6.63534262","6.9562258","6.72703787","","",
"Upper middle income","UMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96212324675316","4.99346500159288","5.20787269822483","5.30414203057834","5.22765280780462","5.2182143034583","5.13850898654457","5.05413598134829","5.06888947820372","5.52359750271116","5.56509782591991","5.52398098668597","5.56115981519116","5.59940281441388","5.71410928928723","5.72519426745821","5.81050593383246","","",
"Uruguay","URY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.00617302","10.64472288","10.51692979","10.44774415","9.01832534","8.42670193","8.51988335","8.22274659","8.18151794","8.58708339","8.57441765","8.63544901","8.76402574","8.81984025","8.77018402","9.00828933","9.06075776","","",
"United States","USA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5020673","13.16894835","13.95448455","14.45482881","14.53652482","14.54146429","14.65803467","14.89823642","15.29436988","16.34297083","16.41288147","16.36738026","16.36637753","16.33083781","16.50510561","16.81565916","17.07341533","","",
"Uzbekistan","UZB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.35697074","5.56930268","5.41106356","5.45982675","5.06959774","5.03895692","4.94939879","4.92602864","4.80328172","5.14869498","5.3533547","5.34427633","5.97192624","5.97029548","5.6760221","6.0955821","6.33520937","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69101001","3.6659596","3.6743287","3.52601375","3.38598612","3.33676251","3.11574569","3.33232252","3.36227985","3.60127376","3.74762701","3.57108785","3.85218799","3.79106206","3.67303708","3.50632727","3.56292208","","",
"Venezuela, RB","VEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.00301296","5.39701617","5.07938686","5.24062789","4.92799646","4.84418275","5.18018866","5.76939532","5.73029425","6.97183081","6.12106192","6.43690105","5.44087389","5.18552045","5.77645067","5.12893425","3.21708435","","",
"British Virgin Islands","VGB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84926955","5.72810675","4.57058727","4.65504867","4.82393295","5.09650567","5.3919969","5.46279973","5.14778064","5.29355099","5.96677208","5.8739756","6.27841012","6.33500584","5.78317711","5.65262114","5.65919354","","",
"Vanuatu","VUT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.30429164","3.3598287","4.03163128","3.50691942","3.54000206","3.30551602","3.32189312","3.04855366","3.04926729","3.15908954","3.37518748","3.49827919","3.7651373","4.1541365","3.45589292","4.15322859","3.69175091","","",
"World","WLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56614145219322","8.96850565391855","9.31508147731779","9.46609628955942","9.35529572263039","9.30133656974538","9.20471106556648","9.04382895937147","9.06152138347807","9.82160208807071","9.56856467493236","9.45152838506178","9.46236745099493","9.50548799020032","9.59503720331739","9.88373956968417","10.0213169294642","","",
"Samoa","WSM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3966086","3.93347426","4.6405184","4.28586932","4.64893476","4.76252786","5.01838229","4.87175083","4.65748054","5.41482374","5.49447563","5.42492181","4.82495225","6.17122947","6.22779528","5.67470959","5.53209386","","",
"Kosovo","XKX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66606557","4.94514815","4.83237986","5.75758302","5.51440444","5.2058525","5.52930147","5.82077576","5.76191628","5.98619992","5.15932879","4.76953228","5.19593612","4.96083159","4.84180493","5.60372913","","","",
"South Africa","ZAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.43741985","7.45108674","6.88287067","6.9140367","6.81141145","6.705757","6.58706226","6.43131551","6.54576054","7.11458732","7.41535412","7.49731726","7.7525506","7.72096153","7.93015013","8.19779026","8.1098146","","",
"Zambia","ZMB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15237104","6.55248451","6.79403522","7.18999441","7.04994953","6.86332175","5.87367326","4.35264985","4.01207526","4.4268045","3.71929597","3.46053231","3.93052913","4.69091009","3.82924219","4.43510226","4.47720737","","",
"Zimbabwe","ZWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82802761","8.00613555","6.86862124","6.59253893","8.67039013","9.25619679","9.41366844","","",
